dataset,location,n_years,year_min,year_max,years
urb_cpop1,FR007C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR008C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR009C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR010C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR011C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR012C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR013C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR014C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR015C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR016C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR017C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR018C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR019C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR020C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR021C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR022C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR023C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR024C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR025C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR026C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR027C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR028C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR029C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR030C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR031C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR032C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR033C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR034C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR035C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR036C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR037C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR038C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR039C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR040C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR041C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR042C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR043C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR044C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR045C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR046C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR047C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR048C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR049C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR050C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR051C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR052C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR053C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR054C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR055C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR056C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR057C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR058C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR059C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR060C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR061C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR062C,1,2017,2017,[2017]
urb_cpop1,FR063C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR064C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR065C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR066C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR067C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR068C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR069C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR070C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR071C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR072C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR073C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR074C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR075C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR076C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,FR077C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HR001C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HR002C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HR003C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HR004C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HR005C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HR006C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HR007C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,HU,4,2015,2018,"[2015, 2016, 2017, 2018]"
urb_cpop1,HU001C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU002C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU003C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU004C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU005C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU006C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU007C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU008C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU009C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU010C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU011C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU012C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU013C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU014C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU015C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU016C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU017C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU018C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,HU019C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IE001C,2,2015,2016,"[2015, 2016]"
urb_cpop1,IT,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT001C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT002C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT003C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT004C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT005C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT006C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT007C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT008C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT009C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT010C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT011C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT012C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT013C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT014C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT015C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT016C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT017C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT018C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT019C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT020C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT021C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT022C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT023C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT024C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT025C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT026C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT027C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT028C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT029C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT030C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT031C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT032C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT033C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT034C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT035C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT036C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT037C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT038C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT039C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT040C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT041C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT042C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT043C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT044C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT045C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT046C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT047C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT048C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT049C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT050C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT051C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT052C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT053C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT054C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT055C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT056C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT057C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT058C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT059C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT060C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT061C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT062C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT063C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT064C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT065C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT066C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT067C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT068C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT069C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT070C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT071C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT072C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT073C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT074C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT075C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT076C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT077C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT078C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT079C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT080C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT081C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT082C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT083C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT084C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT085C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT086C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,IT087C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LT,4,2015,2018,"[2015, 2016, 2017, 2018]"
urb_cpop1,LT001C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LT002C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LT003C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LT004C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LT005C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LT006C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LU001C,2,2015,2016,"[2015, 2016]"
urb_cpop1,LV,8,2015,2023,"[2015, 2016, 2017, 2018, 2020, 2021, 2022, 2023]"
urb_cpop1,LV001C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LV002C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,LV003C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,LV004C,9,2015,2023,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,MT,4,2015,2018,"[2015, 2016, 2017, 2018]"
urb_cpop1,MT001C,8,2015,2022,"[2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022]"
urb_cpop1,NL,7,2015,2023,"[2015, 2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL001C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL002C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL003C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL004C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL005C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL006C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL007C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL008C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL009C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL010C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL011C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL012C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL013C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL014C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL015C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL016C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL017C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL018C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL019C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL020C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL021C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL022C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL023C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL024C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL025C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL026C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL027C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL028C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL029C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL030C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL031C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL032C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL033C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL034C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL035C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL036C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL037C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL038C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL039C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL040C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL041C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL042C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL043C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL044C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL045C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL046C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NL047C,6,2016,2023,"[2016, 2019, 2020, 2021, 2022, 2023]"
urb_cpop1,NO001C,2,2022,2023,"[2022, 2023]"
