who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,POL,Poland,Dzierzoniow/POL,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",28.665,NA,17.136,94,NA,98,Urban,NA,NA,34952,"old database, old database",50.73281133,16.64806667,1
4_Eur,POL,Poland,Dzierzoniow/POL,2014,V6.0  (2023),31.843,NA,16.531,96,NA,99,Urban,NA,NA,NA,NA,50.7328,16.6481,1
4_Eur,POL,Poland,Dzierzoniow/POL,2015,V6.0  (2023),35.774,NA,15.8,95,NA,99,Urban,NA,NA,NA,NA,50.7328,16.6481,1
4_Eur,POL,Poland,Dzierzoniow/POL,2016,V6.0  (2023),37.869,NA,17.268,98,NA,99,Urban,NA,NA,NA,NA,50.7328,16.6481,1
4_Eur,POL,Poland,Dzierzoniow/POL,2017,V6.0  (2023),30.769,NA,16.843,97,NA,99,Urban,NA,NA,NA,NA,50.7328,16.6481,1
4_Eur,POL,Poland,Dzierzoniow/POL,2018,V6.0  (2023),31.378,NA,17.337,99,NA,99,Urban,NA,NA,NA,NA,50.7328,16.6481,1
4_Eur,POL,Poland,Dzierzoniow/POL,2019,V6.0  (2023),25.712,NA,16.195,99,NA,99,Urban,NA,NA,NA,NA,50.7328,16.6481,1
4_Eur,POL,Poland,Dzierzoniow/POL,2020,V6.0  (2023),23.713,NA,NA,98,NA,NA,Urban,NA,NA,NA,NA,50.7328,16.6481,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Ealing/GBR,2020,V6.0  (2023),24.451,NA,NA,90,NA,NA,Urban,NA,NA,340341,"ONS, UK",51.51895,-0.265617,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,East Devon/GBR,2020,V6.0  (2023),NA,NA,6.551,NA,NA,96,Urban,NA,NA,148080,"ONS, UK",50.792287,-3.196702,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,East Staffordshire/GBR,2018,V6.0  (2023),NA,NA,18.927,NA,NA,91,Urban,NA,NA,118063,NA,52.821,-1.6357,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,East Staffordshire/GBR,2019,V6.0  (2023),NA,NA,18.282,NA,NA,98,Urban,NA,NA,118063,NA,52.821,-1.6357,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,East Staffordshire/GBR,2020,V6.0  (2023),NA,NA,14.132,NA,NA,99,NA,NA,NA,120923,"ONS, UK",52.82105,-1.635718,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2010,V4.0 (2018),NA,13.414,NA,NA,94,NA,NA,NA,NA,91613,old database,50.805779,0.271611,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.911,15.275,12.397,66,99,94,Urban,NA,NA,95477,"old database, old database",50.80578533,0.271607333,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2014,V6.0  (2023),19.175,12.235,12.119,76,76,81,Urban,NA,NA,103206,NA,50.8058,0.2716,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2015,V6.0  (2023),18.072,10.378,10.588,77,67,99,Urban,NA,NA,103206,NA,50.8058,0.2716,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2016,V6.0  (2023),17.777,12.707,12.252,95,74,99,Urban,NA,NA,103206,NA,50.8058,0.2716,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2017,V6.0  (2023),NA,11.344,12.337,NA,96,99,Urban,NA,NA,103206,NA,50.8058,0.2716,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2018,V6.0  (2023),NA,12.709,10.971,NA,98,55,Urban,NA,NA,103206,NA,50.8058,0.2716,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2019,V6.0  (2023),15.546,10.461,11.452,95,98,91,Urban,NA,NA,103206,NA,50.8058,0.2716,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eastbourne/GBR,2020,V6.0  (2023),14.491,8.708,9.582,98,98,51,Urban,NA,NA,103324,"ONS, UK",50.805778,0.271611,1
4_Eur,AUT,Austria,Ebenthal/AUT,2010,"V4.0 (2018), V4.0 (2018)",25.507,NA,19.607,NA,NA,95,NA,NA,NA,7698,"old database, old database",46.608334,14.398611,1
4_Eur,AUT,Austria,Ebenthal/AUT,2013,V4.0 (2018),20.393,NA,NA,NA,NA,NA,NA,NA,NA,7698,manual,46.61027778,14.39833333,1
4_Eur,DEU,Germany,Eberswalde/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",31.396,22.407,27.621,100,100,98,NA,NA,NA,39166,"manual, manual, manual",52.832466,13.822211,1
4_Eur,DEU,Germany,Eberswalde/DEU,2013,"V4.0 (2018), V4.0 (2018)",21.846,15.49,26.602,99,99,99,Urban,NA,NA,39166,manual,52.8324835,13.8222055,1
4_Eur,DEU,Germany,Eberswalde/DEU,2014,V6.0  (2023),27.776,21.344,26.024,51,51,51,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,DEU,Germany,Eberswalde/DEU,2015,V6.0  (2023),20.836,14.242,27.396,98,98,98,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,DEU,Germany,Eberswalde/DEU,2016,V6.0  (2023),19.403,15.523,25.777,100,100,100,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,DEU,Germany,Eberswalde/DEU,2017,V6.0  (2023),21.694,14.842,22.287,100,99,99,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,DEU,Germany,Eberswalde/DEU,2018,V6.0  (2023),20.679,14.909,22.921,100,100,100,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,DEU,Germany,Eberswalde/DEU,2019,V6.0  (2023),19.294,12.288,22.463,100,100,100,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,DEU,Germany,Eberswalde/DEU,2020,V6.0  (2023),14.066,9.899,20.809,100,100,100,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,DEU,Germany,Eberswalde/DEU,2021,V6.0  (2023),14.861,11.165,22.566,96,96,100,Urban,NA,NA,NA,NA,52.8325,13.8222,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2011,V4.0 (2018),21.3,NA,23.7,NA,NA,NA,NA,NA,NA,NA,NA,47.0677063,8.30067501,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2012,V4.0 (2018),19,NA,22.7,NA,NA,NA,NA,NA,NA,NA,NA,47.0677063,8.30067501,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",22.003,NA,22.898,NA,NA,100,NA,NA,NA,11322,"manual, manual",47.0677021,8.300678337,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2014,V5.0 (2022),14.5,NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,47.0677063,8.30067501,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2015,"V5.0 (2022), V5.0 (2022)",17.2,NA,22.708,NA,NA,99,NA,NA,NA,11322,manual,47.06770315,8.300677505,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2016,"V5.0 (2022), V5.0 (2022)",14.6,NA,20.582,NA,NA,100,NA,NA,NA,11322,manual,47.06770315,8.300677505,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2017,"V5.0 (2022), V5.0 (2022)",14,NA,19.802,NA,NA,100,NA,NA,NA,11322,manual,47.06770315,8.300677505,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2018,"V5.0 (2022), V5.0 (2022), V5.0 (2022)",15.381,NA,18.311,NA,NA,100,NA,NA,NA,11322,"manual, manual",47.0677021,8.300678337,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2019,"V5.0 (2022), V5.0 (2022), V5.0 (2022)",13.822,NA,17.496,NA,NA,99,NA,NA,NA,11322,"manual, manual",47.0677021,8.300678337,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2020,V6.0  (2023),12.8,NA,16.2,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,47.06770635,8.300675015,1
4_Eur,CHE,Switzerland,Ebikon/CHE,2021,V6.0  (2023),12.7,NA,15.4,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,47.06770635,8.300675015,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Eccles/GBR,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",18.699,15.031,29.947,NA,NA,96,NA,NA,NA,38756,"manual, manual, manual",53.48481,-2.334139,1
4_Eur,GRC,Greece,Echedoro/GRC,2010,V4.0 (2018),NA,NA,18.476,NA,NA,75,NA,NA,NA,9289,old database,40.657845,22.802366,1
4_Eur,FRA,France,Echirolles/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",36.18,22.924,49.087,85,93,98,NA,NA,NA,35995,"old database, old database, old database",45.158364,5.703764,1
4_Eur,LUX,Luxembourg,Echternach/LUX,2018,V6.0  (2023),NA,NA,48,NA,NA,96,Urban,NA,NA,NA,NA,49.8109,6.4178,1
4_Eur,LUX,Luxembourg,Echternach/LUX,2019,V6.0  (2023),NA,NA,46,NA,NA,96,Urban,NA,NA,NA,NA,49.8109,6.4178,1
4_Eur,LUX,Luxembourg,Echternach/LUX,2020,V6.0  (2023),NA,NA,39,NA,NA,96,Urban,NA,NA,NA,NA,49.8109,6.4178,1
4_Eur,DEU,Germany,Edertal/DEU,2010,"V4.0 (2018), V4.0 (2018)",14.897,NA,7.948,98,NA,99,NA,NA,NA,6548,"manual, manual",51.154842,9.031753,1
4_Eur,DEU,Germany,Edertal/DEU,2013,V4.0 (2018),13.874,NA,NA,NA,NA,NA,NA,NA,NA,6548,manual,51.154843,9.031754,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",14.213,9.488,27.358,NA,94,99,NA,NA,NA,536775,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",55.96247725,-3.31434775,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",13.536,7.516,22.165,94,98,99,Urban,NA,NA,536775,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",55.94559175,-3.1821895,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2014,V6.0  (2023),12.82,9.102,19.133,70,66,72,Urban,NA,NA,536775,Imputed_from_UNWUP2018,55.9456,-3.1822,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2015,V6.0  (2023),10.485,6.387,NA,93,86,NA,Urban,NA,NA,536775,Imputed_from_UNWUP2018,55.9456,-3.1822,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2016,V6.0  (2023),10.705,6.35,20.122,79,92,64,Urban,NA,NA,536775,Imputed_from_UNWUP2018,55.9456,-3.1822,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2017,"V6.0  (2023), V6.0  (2023)",10.057,6.637,36.928,85,95,52,"Urban, Urban",NA,NA,536775,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",55.9452,-3.1831,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2018,"V6.0  (2023), V6.0  (2023)",10.693,6.31,34.386,93,93,98,"Urban, Urban",NA,NA,536775,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",55.9452,-3.1831,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2019,"V6.0  (2023), V6.0  (2023)",10.942,6.336,35.586,90,93,97,"Urban, Urban",NA,NA,536775,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",55.9452,-3.1831,1
4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Edinburgh/GBR,2020,"V6.0  (2023), V6.0  (2023)",8.051,4.448,20.385,99,99,81,"Urban, Urban",NA,NA,536775,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",55.9451745,-3.1830885,1
4_Eur,TUR,Türkiye,Edirne/TUR,2010,V4.0 (2018),64.097,NA,NA,93,NA,NA,NA,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,152628,old database,41.65889,26.585278,1
4_Eur,TUR,Türkiye,Edirne/TUR,2015,"V6.0  (2023), V6.0  (2023)",55.035,22.739,10.652,95,91,92,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,41.65915,26.56115,1
4_Eur,TUR,Türkiye,Edirne/TUR,2016,"V6.0  (2023), V6.0  (2023)",44.124,16.717,11.7,100,100,100,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,41.65915,26.56115,1
4_Eur,TUR,Türkiye,Edirne/TUR,2017,"V6.0  (2023), V6.0  (2023)",45.672,23.852,12.524,96,99,100,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,41.65915,26.56115,1
4_Eur,TUR,Türkiye,Edirne/TUR,2018,"V6.0  (2023), V6.0  (2023)",44.414,21.132,14.607,94,58,58,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,41.65915,26.56115,1
4_Eur,TUR,Türkiye,Edirne/TUR,2019,"V6.0  (2023), V6.0  (2023)",46.852,16.374,12.503,95,95,95,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,41.65915,26.56115,1
4_Eur,TUR,Türkiye,Edirne/TUR,2020,"V6.0  (2023), V6.0  (2023)",66.587,15.602,11.066,97,93,96,"Urban, Urban","European Environmental Agency, European Environmental Agency","https://www.eea.europa.eu/themes/air/explore-air-pollution-data, https://www.eea.europa.eu/themes/air/explore-air-pollution-data",NA,NA,41.65915,26.56115,1
4_Eur,TUR,Türkiye,Edremit/TUR,2018,V6.0  (2023),40.986,NA,18.756,89,NA,82,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.5996,27.004,1
4_Eur,TUR,Türkiye,Edremit/TUR,2019,V6.0  (2023),39.862,NA,21.295,90,NA,57,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.5996,27.004,1
4_Eur,TUR,Türkiye,Edremit/TUR,2020,V6.0  (2023),35.121,NA,20.743,97,NA,83,Urban,European Environmental Agency,https://www.eea.europa.eu/themes/air/explore-air-pollution-data,NA,NA,39.5996,27.004,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2011,V4.0 (2018),19,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2012,V4.0 (2018),17,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2013,V4.0 (2018),17,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2014,V5.0 (2022),15,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2015,V5.0 (2022),17,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2016,V5.0 (2022),16,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2017,V5.0 (2022),16,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2018,V5.0 (2022),17,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2019,V5.0 (2022),15,12,26,NA,NA,NA,NA,NA,NA,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2020,V6.0  (2023),13,9,24,NA,NA,NA,Traffic,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,47.3170672,7.79625954,1
4_Eur,CHE,Switzerland,Egerkingen/CHE,2021,V6.0  (2023),13,8.9,22,NA,NA,NA,Traffic,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,47.3170672,7.79625954,1
4_Eur,DEU,Germany,Eggebek/DEU,2017,V6.0  (2023),14.87,9.162,9.194,95,95,95,Rural,NA,NA,NA,NA,54.6167,9.3637,1
4_Eur,DEU,Germany,Eggebek/DEU,2018,V6.0  (2023),17.698,11.093,10.102,99,99,100,Rural,NA,NA,NA,NA,54.6167,9.3637,1
4_Eur,DEU,Germany,Eggebek/DEU,2019,V6.0  (2023),15.761,10.81,9.099,100,100,100,Rural,NA,NA,NA,NA,54.6167,9.3637,1
4_Eur,DEU,Germany,Eggebek/DEU,2020,V6.0  (2023),13.19,7.692,8.018,100,100,100,Rural,NA,NA,NA,NA,54.6167,9.3637,1
4_Eur,DEU,Germany,Eggebek/DEU,2021,V6.0  (2023),12.769,7.592,8.162,100,100,100,Rural,NA,NA,NA,NA,54.6167,9.3637,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",19.997,NA,24.739,100,NA,95,NA,NA,NA,15611,"manual, manual, manual",49.07655,8.40666,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",18.005,NA,23.311,98,NA,98,Rural,NA,NA,15611,"manual, manual",49.07653333,8.406673333,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2014,V6.0  (2023),18.877,NA,23.629,98,NA,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2015,V6.0  (2023),20.365,NA,24.451,99,NA,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2016,V6.0  (2023),15.657,NA,21.828,100,NA,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2017,V6.0  (2023),16.949,NA,20.494,99,NA,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2018,V6.0  (2023),15.861,NA,22.617,100,NA,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2019,V6.0  (2023),14.708,NA,21.784,99,NA,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2020,V6.0  (2023),14.009,NA,17.332,99,NA,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,DEU,Germany,Eggenstein Leopoldshafen/DEU,2021,V6.0  (2023),12.889,8.973,14.896,99,99,98,Rural,NA,NA,NA,NA,49.0765,8.4067,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2011,V4.0 (2018),15.2,NA,13.7,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2012,V4.0 (2018),11.5,NA,13.2,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2013,V4.0 (2018),12,NA,11.3,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2014,V5.0 (2022),11.2,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2015,V5.0 (2022),11.9,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2016,V5.0 (2022),10.5,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2017,V5.0 (2022),10.8,NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2018,V5.0 (2022),9.9,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2019,V5.0 (2022),8.9,NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,46.3065906,7.8805833,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2020,V6.0  (2023),9.7,NA,7.9,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,46.3065906,7.880583301,1
4_Eur,CHE,Switzerland,Eggerberg/CHE,2021,V6.0  (2023),10.7,NA,8.5,NA,NA,NA,Background,National Air Pollution Monitoring Network NABEL,https://www.bafu.admin.ch/bafu/en/home/topics/air/state/data/national-air-pollution-monitoring-network--nabel-.html; data: https://www.arias.ch/ibonline/ib_online.php,NA,NA,46.3065906,7.880583301,1
4_Eur,ITA,Italy,Egna/ITA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",19.871,16.352,44.803,93,79,91,NA,NA,NA,3474,"city_pop, city_pop, city_pop",46.330833,11.275277,1
4_Eur,DEU,Germany,Eibenstock/DEU,2013,"V4.0 (2018), V4.0 (2018)",12.313,NA,NA,94,NA,NA,Rural,NA,NA,8031,manual,50.431311,12.6111125,1
4_Eur,DEU,Germany,Eibenstock/DEU,2014,V6.0  (2023),10.534,NA,NA,97,NA,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,DEU,Germany,Eibenstock/DEU,2015,V6.0  (2023),9.839,NA,NA,96,NA,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,DEU,Germany,Eibenstock/DEU,2016,V6.0  (2023),8.806,NA,NA,99,NA,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,DEU,Germany,Eibenstock/DEU,2017,V6.0  (2023),8.818,NA,NA,99,NA,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,DEU,Germany,Eibenstock/DEU,2018,V6.0  (2023),12.816,NA,NA,99,NA,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,DEU,Germany,Eibenstock/DEU,2019,V6.0  (2023),10.922,NA,NA,98,NA,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,DEU,Germany,Eibenstock/DEU,2020,V6.0  (2023),8.172,NA,NA,89,NA,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,DEU,Germany,Eibenstock/DEU,2021,V6.0  (2023),8.472,5.164,NA,99,99,NA,Rural,NA,NA,NA,NA,50.4313,12.6111,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2010,"V4.0 (2018), V4.0 (2018)",27.022,NA,17.317,87,NA,99,NA,NA,NA,9590,"manual, manual",52.0925,6.605839,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",15.354,NA,14.06,91,NA,97,Rural,NA,NA,9590,"manual, manual",52.09226667,6.605692667,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2014,V6.0  (2023),17.125,NA,14.325,94,NA,99,Rural,NA,NA,NA,NA,52.0918,6.6054,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2015,V6.0  (2023),17.612,NA,12.731,99,NA,98,Rural,NA,NA,NA,NA,52.0918,6.6054,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2016,V6.0  (2023),17.127,NA,14.016,99,NA,93,Rural,NA,NA,NA,NA,52.0918,6.6054,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2017,V6.0  (2023),18.195,NA,13.14,97,NA,87,Rural,NA,NA,NA,NA,52.0918,6.6054,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2018,V6.0  (2023),18.601,NA,13.868,98,NA,88,Rural,NA,NA,NA,NA,52.0918,6.6054,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2019,V6.0  (2023),15.925,NA,13.826,99,NA,99,Rural,NA,NA,NA,NA,52.0918,6.6054,1
4_Eur,NLD,Netherlands (Kingdom of the),Eibergen/NLD,2020,V6.0  (2023),14.871,NA,11.557,100,NA,100,Rural,NA,NA,NA,NA,52.0918,6.6054,1
4_Eur,BEL,Belgium,Eindhout/BEL,2013,"V4.0 (2018), V4.0 (2018)",NA,NA,23.897,NA,NA,82,"Rural, Rural",NA,NA,NA,NA,51.1152,5.01325,1
4_Eur,BEL,Belgium,Eindhout/BEL,2014,"V6.0  (2023), V6.0  (2023)",NA,NA,21.291,NA,NA,96,"Rural, Rural",NA,NA,NA,NA,51.1152,5.01325,1
4_Eur,BEL,Belgium,Eindhout/BEL,2015,"V6.0  (2023), V6.0  (2023)",NA,NA,20.193,NA,NA,96,"Rural, Rural",NA,NA,NA,NA,51.1152,5.01325,1
4_Eur,BEL,Belgium,Eindhout/BEL,2016,"V6.0  (2023), V6.0  (2023)",NA,NA,21.084,NA,NA,96,"Rural, Rural",NA,NA,NA,NA,51.1152,5.01325,1
4_Eur,BEL,Belgium,Eindhout/BEL,2017,"V6.0  (2023), V6.0  (2023)",NA,NA,19.973,NA,NA,94,"Rural, Rural",NA,NA,NA,NA,51.1152,5.01325,1
